after,distnoab,timetorecid,traffcoc,ban,age,black,male,totalyearssentenced,prioroffensenumber,countoffenses,anyrecid,finrecidany,nonfinrecidany
1,2974,,0,1,47,1,0,3,1,1,0,0,0
1,3213,,1,1,26,1,1,3.6794519,0,2,0,0,0
1,656,3128,1,1,25,1,1,4.3643837,0,3,1,0,1
1,5264,,0,1,47,0,0,3,1,1,0,0,0
1,5019,,0,1,23,1,0,2,0,1,0,0,0
1,5451,,0,1,21,0,1,2,1,1,0,0,0
1,5060,,0,1,28,0,1,5,0,4,0,0,0
1,4563,,0,1,54,0,0,3,0,1,0,0,0
1,4584,,1,1,35,0,1,3,0,1,0,0,0
1,4634,,1,1,23,0,1,7,0,1,0,0,0
1,1662,,1,1,41,1,1,1.7397261,0,1,0,0,0
1,705,,0,1,30,0,1,8,0,2,0,0,0
1,1669,,1,1,33,0,1,2,0,1,0,0,0
1,4660,,0,1,26,0,1,3,0,1,0,0,0
1,3499,,1,1,37,0,1,7.1561642,0,2,0,0,0
1,4310,,1,1,36,0,1,6,0,1,0,0,0
1,4261,,1,1,25,1,1,3,0,1,0,0,0
1,2720,,1,1,18,1,1,4,0,1,0,0,0
1,4823,,0,1,27,0,1,3,0,3,0,0,0
1,446,,0,1,29,0,1,2.630137,0,1,0,0,0
0,-54,,1,1,26,1,1,2.4931507,0,2,0,0,0
1,196,,1,1,29,0,1,19,0,4,0,0,0
1,2708,,1,1,23,1,1,4,0,1,0,0,0
1,5093,,0,1,51,1,1,3,0,1,0,0,0
1,2531,,0,1,33,0,1,3,0,1,0,0,0
1,5039,,0,1,30,1,0,3,1,4,0,0,0
1,1113,,1,1,34,0,1,3,1,1,0,0,0
1,5273,,0,1,39,0,1,1.0027397,0,1,0,0,0
1,2204,,0,1,32,0,1,3,0,2,0,0,0
1,5122,,0,1,24,1,1,6,1,2,0,0,0
1,5590,,0,1,29,1,1,3,0,1,0,0,0
1,4425,,0,1,49,0,1,3.8547945,1,2,0,0,0
1,2840,,1,1,30,0,1,3,0,1,0,0,0
1,1955,384,0,1,24,0,1,3,0,4,1,0,1
1,3734,,0,1,49,0,1,4.9123287,1,1,0,0,0
1,2012,,0,1,50,1,1,4,0,2,0,0,0
1,4554,,1,1,25,0,1,2,0,1,0,0,0
1,1096,,1,1,25,1,1,1.7397261,0,1,0,0,0
1,399,890,0,1,41,0,0,1.660274,0,2,1,1,0
1,862,,1,1,47,1,1,1.4931507,0,1,0,0,0
1,2693,,0,1,46,0,0,3,0,1,0,0,0
1,4795,,0,1,26,1,1,3,0,1,0,0,0
1,2474,,0,1,39,0,0,2,0,1,0,0,0
1,1066,,1,1,22,1,1,3,0,3,0,0,0
1,4143,1019,1,1,20,1,1,3,0,3,1,1,0
1,2476,,1,1,24,0,1,7,0,3,0,0,0
0,-21,,1,1,42,0,1,2.9260273,0,1,0,0,0
1,5305,,1,1,37,1,1,3.1479452,1,1,0,0,0
1,3827,88,1,1,25,1,1,2,0,1,1,1,0
1,4884,,0,1,44,0,0,5,0,1,0,0,0
1,390,,1,1,23,0,1,2.9041095,0,3,0,0,0
1,2113,,0,1,46,0,1,2.4438357,0,1,0,0,0
1,4738,,0,1,26,0,1,3,0,1,0,0,0
1,2733,,0,1,42,0,1,10,1,2,0,0,0
1,5053,,1,1,31,1,1,4,0,1,0,0,0
1,4080,,1,1,26,1,1,2.7534246,0,5,0,0,0
1,3787,,0,1,37,0,1,1.0027397,0,2,0,0,0
1,3163,,1,1,24,0,1,3,0,1,0,0,0
1,1139,,0,1,27,0,1,10,0,1,0,0,0
1,3821,,0,1,60,0,0,5,0,2,0,0,0
1,3135,,1,1,24,0,1,3.9123287,0,2,0,0,0
1,5151,,1,1,43,0,1,3,0,1,0,0,0
0,-303,2624,0,1,29,0,0,3.410959,0,1,1,0,1
1,4974,,0,1,26,0,1,3,0,1,0,0,0
1,455,,1,1,26,0,1,3.7397261,0,1,0,0,0
1,1524,,1,1,18,1,0,3,0,1,0,0,0
1,265,3596,1,1,31,1,1,3.4931507,0,1,1,1,0
1,4604,,1,1,28,1,1,1.0027397,0,3,0,0,0
1,4948,,0,1,24,0,1,3,0,1,0,0,0
1,2621,,0,1,25,0,1,1.0027397,0,2,0,0,0
1,4632,,0,1,41,0,0,3,0,1,0,0,0
1,2101,,0,1,35,0,1,3,0,1,0,0,0
1,4472,,0,1,20,0,1,1.2027397,0,2,0,0,0
1,300,,1,1,45,1,1,3.0904109,0,1,0,0,0
1,2897,,1,1,52,0,1,10,1,2,0,0,0
1,4732,,0,1,51,1,1,2,0,1,0,0,0
0,-117,,1,1,42,1,0,8,0,1,0,0,0
1,3176,,0,1,34,1,0,3.0821917,0,1,0,0,0
1,3520,,0,1,52,1,1,4.452055,0,2,0,0,0
1,4918,,0,1,22,0,1,3,0,1,0,0,0
1,3274,,1,1,32,1,1,4.4931507,0,1,0,0,0
1,945,,1,1,26,0,1,5.1890411,0,1,0,0,0
1,2384,,0,1,45,0,1,7,0,1,0,0,0
1,5338,,0,1,63,0,0,5,0,2,0,0,0
1,4241,,1,1,27,1,1,1.2465754,0,1,0,0,0
1,4154,,0,1,21,0,1,2,0,1,0,0,0
1,3785,,0,1,24,0,1,5,0,3,0,0,0
1,1517,,1,1,27,0,1,3,0,1,0,0,0
1,4619,,1,1,45,0,1,2.2465754,1,1,0,0,0
1,2939,1653,0,1,23,1,1,3,0,3,1,1,0
1,5319,,1,1,28,1,1,4.0191779,0,2,0,0,0
1,6150,,0,1,48,0,1,1.6575342,0,2,0,0,0
1,5263,,0,1,21,1,1,5.2219176,0,3,0,0,0
1,2602,1847,1,1,21,0,1,2.4027398,0,1,1,1,0
1,2688,,0,1,38,1,0,5,0,3,0,0,0
1,4478,,1,1,29,0,1,7,2,1,0,0,0
1,3931,,0,1,61,0,1,3,0,1,0,0,0
1,2625,,0,1,51,0,1,4,1,4,0,0,0
1,440,,1,1,45,0,1,4.9753423,0,1,0,0,0
1,3270,1005,1,1,25,1,1,3,0,1,1,0,1
1,6110,,1,1,25,1,1,2.4931507,0,2,0,0,0
1,6077,,0,1,25,0,0,2,0,1,0,0,0
1,2644,,1,1,39,0,1,10,0,1,0,0,0
1,4715,,1,1,30,1,1,4.4931507,0,3,0,0,0
1,3268,,1,1,27,1,1,3,0,1,0,0,0
1,2533,,0,1,46,1,1,7.2602739,0,1,0,0,0
1,4766,,0,1,35,0,1,3.6986301,0,1,0,0,0
1,647,,1,1,23,1,1,2,0,3,0,0,0
1,5232,,1,1,31,0,1,1.4931507,0,1,0,0,0
1,1610,,0,1,20,0,1,4,0,1,0,0,0
1,1694,,0,1,21,0,1,3,0,2,0,0,0
1,5499,,0,1,51,1,0,1.2465754,0,2,0,0,0
1,1621,,0,1,40,0,1,5.0410957,2,4,0,0,0
1,1693,1217,1,1,29,0,1,7,0,1,1,1,0
1,5505,,0,1,38,0,1,3.950685,0,4,0,0,0
1,3393,,1,1,23,0,1,3.049315,0,2,0,0,0
1,818,,0,1,29,0,1,10,0,1,0,0,0
1,3094,,1,1,47,1,1,2.4931507,3,1,0,0,0
1,5896,,1,1,29,1,1,3,0,1,0,0,0
1,4841,,1,1,29,1,1,7,0,1,0,0,0
1,5522,,0,1,44,0,1,4.3287673,0,1,0,0,0
1,4261,,0,1,28,1,1,8,1,3,0,0,0
1,166,,1,1,33,1,1,7.7068491,0,1,0,0,0
1,3270,644,1,1,34,1,1,3,0,2,1,1,0
1,5313,,1,1,40,1,1,3,1,1,0,0,0
1,5641,,0,1,32,0,1,3,0,3,0,0,0
1,1616,,0,1,40,1,1,15,0,1,0,0,0
1,3427,,1,1,33,0,1,5.4931507,0,2,0,0,0
1,1578,,0,1,43,0,0,1.4931507,0,1,0,0,0
1,1490,,0,1,36,0,1,4.4931507,3,2,0,0,0
1,5643,,1,1,25,0,1,3,0,1,0,0,0
1,508,,1,1,36,0,1,5,0,1,0,0,0
1,4157,,0,1,39,0,0,4.2602739,0,3,0,0,0
1,2175,,1,1,26,1,1,12.693151,0,2,0,0,0
1,496,,0,1,25,0,1,20,0,1,0,0,0
1,5110,,0,1,29,1,1,3.7041097,1,2,0,0,0
1,3980,,0,1,26,0,1,2,0,1,0,0,0
1,2961,,1,1,31,0,1,1.4931507,0,2,0,0,0
1,2160,,1,1,29,0,1,4,0,1,0,0,0
1,4486,,0,1,31,0,0,3,0,1,0,0,0
1,399,775,1,1,19,1,1,2.2356164,0,2,1,0,1
1,4563,,1,1,31,1,1,3.3287671,3,1,0,0,0
1,4470,,0,1,25,0,1,4,0,1,0,0,0
1,530,,1,1,28,0,1,1.7397261,0,1,0,0,0
1,4434,,0,1,20,0,1,3,0,1,0,0,0
1,2330,,1,1,20,0,1,2.4931507,0,2,0,0,0
1,4596,,0,1,56,1,1,5,3,3,0,0,0
1,2031,,0,1,24,0,1,3,0,1,0,0,0
1,2659,,0,1,52,0,1,6.4931507,0,2,0,0,0
1,4250,,0,1,46,0,1,1.4931507,0,1,0,0,0
1,4940,,1,1,50,1,1,3,0,2,0,0,0
1,6222,,0,1,32,0,0,2,0,1,0,0,0
1,4207,,0,1,62,0,1,8,0,1,0,0,0
1,1468,4033,0,1,26,0,1,3,0,2,1,0,1
1,3647,,1,1,23,1,1,3,0,5,0,0,0
1,1500,,1,1,31,1,1,3,0,1,0,0,0
1,1371,,1,1,25,0,1,3.7397261,0,5,0,0,0
1,2503,,0,1,33,1,1,1.4931507,0,2,0,0,0
1,559,1056,0,1,38,0,0,1.2465754,0,3,1,1,0
1,1868,,1,1,22,0,1,5,2,4,0,0,0
1,5422,,1,1,57,1,1,3,3,1,0,0,0
1,4365,,1,1,33,1,1,3,0,2,0,0,0
1,2945,,1,1,36,1,1,10,2,3,0,0,0
1,4722,,0,1,28,0,1,6,1,3,0,0,0
1,3875,,1,1,30,1,1,3,0,1,0,0,0
1,1855,,0,1,29,0,1,4.4931507,0,2,0,0,0
1,3010,,0,1,23,0,1,2.4931507,0,2,0,0,0
1,5051,,1,1,29,1,1,4,0,3,0,0,0
1,4312,,1,1,37,0,1,5,0,3,0,0,0
1,3746,,0,1,42,0,1,2.4931507,0,2,0,0,0
1,3490,,1,1,44,1,1,7,0,1,0,0,0
1,2205,1159,1,1,23,0,1,5,0,2,1,1,0
1,496,,0,1,23,0,1,1.8219178,0,2,0,0,0
1,1148,,1,1,47,0,1,7,0,1,0,0,0
1,3185,,1,1,26,1,1,3.4931507,0,2,0,0,0
0,-296,,1,1,27,0,1,15,0,1,0,0,0
1,2377,,1,1,23,1,1,4.5753427,0,4,0,0,0
1,2527,,1,1,34,1,1,3,0,1,0,0,0
1,5541,,0,1,37,0,0,3,0,1,0,0,0
1,2763,,0,1,37,1,1,3,0,1,0,0,0
1,4423,,1,1,25,0,1,5,0,1,0,0,0
1,1608,,0,1,55,1,1,3,0,1,0,0,0
1,1070,,1,1,40,1,1,1.0027397,0,2,0,0,0
0,-96,,1,1,20,0,1,4.2547946,0,2,0,0,0
1,4358,,0,1,51,0,1,2,0,1,0,0,0
1,4157,,0,1,38,0,1,1.4931507,0,2,0,0,0
1,3098,,1,1,39,1,1,5,2,2,0,0,0
1,4464,,0,1,24,0,0,5,0,1,0,0,0
1,5364,,0,1,29,1,1,4,1,4,0,0,0
1,1857,,0,1,20,0,1,2,0,1,0,0,0
1,5137,,0,1,25,0,1,5,0,3,0,0,0
1,3533,,0,1,20,1,1,1.1342466,0,1,0,0,0
1,1822,,0,1,26,0,1,4,0,2,0,0,0
1,3656,,1,1,24,1,1,3,0,1,0,0,0
1,2875,,0,1,29,0,0,2.1726027,0,1,0,0,0
1,728,,1,1,33,0,1,7,1,2,0,0,0
1,1264,,1,1,28,1,1,1.1643835,0,4,0,0,0
1,4759,,0,1,27,0,1,3,0,1,0,0,0
1,5218,,0,1,24,0,1,3,0,2,0,0,0
1,3653,,0,1,37,0,1,7,1,1,0,0,0
1,3457,,0,1,39,0,1,1.0027397,0,1,0,0,0
1,3058,,1,1,26,0,0,4,0,1,0,0,0
1,4679,,0,1,29,0,1,4,0,2,0,0,0
1,1561,,0,1,21,0,1,1.7397261,0,1,0,0,0
1,3996,,1,1,35,1,1,7,1,1,0,0,0
1,3341,,0,1,20,0,1,3.7397261,0,2,0,0,0
1,1239,1095,1,1,26,1,1,4.6575341,1,2,1,1,0
1,2548,,1,1,49,1,1,3,2,1,0,0,0
1,936,,1,1,35,1,1,5,0,1,0,0,0
1,437,,1,1,25,1,1,15,0,2,0,0,0
1,235,1912,1,1,24,0,1,2,0,1,1,1,0
1,2953,,1,1,32,0,1,4.1232877,1,2,0,0,0
1,2140,,0,1,35,0,1,4,0,1,0,0,0
1,1978,,0,1,24,0,1,4,0,4,0,0,0
1,4725,,0,1,36,0,1,3.6904109,0,2,0,0,0
1,4628,,1,1,32,0,1,1.4931507,0,1,0,0,0
1,1966,,1,1,21,0,1,1.4931507,0,2,0,0,0
1,2338,,0,1,29,0,1,7,0,1,0,0,0
1,2112,487,0,1,26,0,1,3.3287671,1,1,1,1,0
1,5122,,0,1,48,1,1,2,0,1,0,0,0
1,2690,130,1,1,27,0,1,5,0,4,1,1,0
0,-248,,1,1,42,0,0,3.3287671,0,4,0,0,0
0,-24,,1,1,29,1,0,3.3287671,0,1,0,0,0
1,1561,,0,1,32,0,1,1.0027397,0,1,0,0,0
1,4252,,0,1,48,0,1,1.4931507,0,1,0,0,0
1,5501,,0,1,22,0,1,4,0,3,0,0,0
1,4756,,1,1,34,1,1,1.4931507,1,2,0,0,0
1,4947,,1,1,56,1,1,3,1,1,0,0,0
1,2081,,0,1,34,0,1,8,0,1,0,0,0
1,4709,,1,1,21,1,1,2,0,1,0,0,0
1,3252,533,0,1,22,0,1,3.4931507,0,1,1,1,0
1,5395,,0,1,35,0,1,3,0,2,0,0,0
1,3354,,0,1,51,1,1,4.1643834,4,4,0,0,0
1,3044,,0,1,27,1,1,8,0,2,0,0,0
1,2084,,0,1,27,0,1,3,0,1,0,0,0
1,3463,,1,1,28,1,1,3,0,2,0,0,0
1,157,,1,1,32,1,1,6,0,1,0,0,0
1,3745,,0,1,28,0,1,3,0,1,0,0,0
1,5032,1019,1,1,26,0,1,2,0,1,1,1,0
1,4422,,0,1,37,0,1,4,0,1,0,0,0
1,5054,,0,1,30,0,0,2,0,1,0,0,0
1,4896,,0,1,26,0,0,3,0,4,0,0,0
1,993,,1,1,29,1,1,1.0027397,0,1,0,0,0
1,3714,,1,1,20,1,1,5,0,7,0,0,0
1,3123,,0,1,24,1,1,5,1,1,0,0,0
1,4017,,1,1,26,0,1,3,0,1,0,0,0
0,-270,,0,1,35,0,1,2.8630137,0,1,0,0,0
1,228,,1,1,44,1,1,5.4931507,1,1,0,0,0
1,2894,,1,1,35,1,1,3,0,2,0,0,0
1,4478,,0,1,26,0,0,1.4931507,0,2,0,0,0
1,4905,,0,1,49,0,0,3,0,1,0,0,0
1,3961,76,1,1,25,1,1,3,0,2,1,1,0
1,1815,,0,1,25,0,1,10,0,4,0,0,0
1,4486,,0,1,26,0,1,6,0,2,0,0,0
1,4241,,1,1,34,1,1,3,0,2,0,0,0
1,4241,,0,1,25,1,1,8,0,1,0,0,0
1,3370,,1,1,29,0,1,7,0,1,0,0,0
1,4560,,0,1,33,0,1,3,0,1,0,0,0
1,4496,693,0,1,26,0,1,1.0027397,0,2,1,1,0
1,2139,2188,1,1,21,1,1,2.5315068,1,2,1,0,1
1,1643,,0,1,27,0,1,1.0027397,0,1,0,0,0
1,2790,,1,1,28,0,1,3,0,2,0,0,0
1,4095,,0,1,19,0,1,9,0,3,0,0,0
1,1980,,1,1,37,1,1,10,1,2,0,0,0
1,4361,,0,1,53,0,1,11,0,1,0,0,0
1,4772,,0,1,50,0,1,1.0821918,0,1,0,0,0
1,3412,,0,1,38,0,1,7,0,1,0,0,0
1,1643,,0,1,28,0,1,7.4931507,0,1,0,0,0
1,6038,,0,1,44,0,1,3,0,3,0,0,0
1,2370,,0,1,38,1,1,8,0,5,0,0,0
1,2280,896,1,1,22,0,1,5,0,1,1,0,1
1,2573,2353,1,1,22,1,1,3,0,2,1,1,0
1,1967,,0,1,29,0,1,8,0,2,0,0,0
1,3071,,0,1,23,1,0,3,0,1,0,0,0
1,4819,,0,1,39,0,1,2.4931507,0,2,0,0,0
1,4234,,0,1,47,0,1,3,0,2,0,0,0
1,4372,,0,1,23,0,1,3,0,3,0,0,0
1,5059,158,0,1,25,1,1,5,0,3,1,1,0
1,2133,,0,1,30,0,1,7,0,2,0,0,0
1,1743,,0,1,26,1,1,1.4931507,0,3,0,0,0
1,3896,,0,1,59,0,1,2,0,1,0,0,0
1,119,350,1,1,45,1,1,2.9041095,0,1,1,0,1
1,5400,,1,1,42,1,1,3,0,1,0,0,0
0,-56,,1,1,19,1,1,3,0,4,0,0,0
1,2751,,0,1,27,0,1,3,0,2,0,0,0
1,411,,1,1,36,1,1,5.4109588,1,1,0,0,0
1,5742,,1,1,25,1,1,3.4931507,0,1,0,0,0
1,5177,,0,1,29,0,1,2,0,1,0,0,0
1,2680,,0,1,43,0,1,10,1,3,0,0,0
1,3461,,1,1,48,0,1,5,0,4,0,0,0
1,3114,,0,1,39,0,1,10,0,2,0,0,0
1,2581,,0,1,38,0,1,4,0,1,0,0,0
1,4356,,1,1,34,1,1,3,0,1,0,0,0
1,5003,,0,1,20,1,1,3,0,2,0,0,0
1,3645,,0,1,26,1,1,5,0,1,0,0,0
1,4344,,1,1,54,0,1,4,1,1,0,0,0
0,-206,,0,1,58,0,1,3.8219178,0,2,0,0,0
1,3038,,1,1,39,0,1,3,0,2,0,0,0
0,-42,,1,1,25,0,1,5.49863,0,3,0,0,0
1,2406,,0,1,29,1,1,3,0,1,0,0,0
1,4264,,0,1,31,0,1,3.3287671,0,3,0,0,0
1,4766,,0,1,44,0,1,1.2465754,0,1,0,0,0
1,1981,,0,1,32,0,0,15,0,1,0,0,0
1,4750,,0,1,52,0,1,4,0,1,0,0,0
1,2567,,0,1,22,0,1,10,0,1,0,0,0
1,1225,,0,1,43,0,1,5,0,2,0,0,0
1,202,417,1,1,32,1,1,5,1,1,1,1,0
1,6507,,1,1,38,1,1,2,0,2,0,0,0
1,4991,,0,1,41,0,1,5,0,2,0,0,0
1,1720,,1,1,33,0,1,9.1643839,0,1,0,0,0
1,3717,,0,1,34,0,1,3,0,2,0,0,0
1,683,,0,1,28,0,1,5,0,2,0,0,0
1,3070,,0,1,32,0,1,3,0,1,0,0,0
1,5017,,0,1,17,1,1,12,0,3,0,0,0
1,2568,,0,1,42,0,1,3.3945205,0,2,0,0,0
1,5079,,0,1,34,0,1,1.4931507,0,1,0,0,0
1,1553,,1,1,26,1,0,4,0,1,0,0,0
1,4212,,1,1,24,0,1,6,0,1,0,0,0
1,3820,,0,1,31,0,1,3,0,3,0,0,0
1,1354,,0,1,31,1,1,3,0,3,0,0,0
1,4003,,1,1,45,0,1,5,0,2,0,0,0
1,4603,,1,1,20,0,1,3,0,3,0,0,0
1,5180,,0,1,22,0,0,3,0,4,0,0,0
1,3228,,1,1,31,1,1,4.369863,1,2,0,0,0
1,20,,1,1,37,0,1,3.3287671,0,2,0,0,0
1,5108,,0,1,46,0,0,4.6575341,3,4,0,0,0
1,4781,,1,1,37,1,1,4.6054792,0,1,0,0,0
1,3972,,1,1,39,0,1,5,0,1,0,0,0
0,-31,166,1,1,27,0,1,2.7397261,0,3,1,1,0
1,2524,,1,1,29,1,1,8,0,1,0,0,0
1,3093,,0,1,44,0,1,5,0,1,0,0,0
1,3307,,0,1,33,0,1,5,0,2,0,0,0
1,3281,,1,1,42,0,1,3,0,3,0,0,0
1,1412,,0,1,46,0,1,3,0,3,0,0,0
1,3766,,0,1,49,0,1,5.3452053,0,2,0,0,0
1,4472,,0,1,24,0,0,3,0,1,0,0,0
1,3085,,0,1,25,0,1,3,0,1,0,0,0
1,4947,,0,1,51,0,1,4.4109588,0,2,0,0,0
1,5099,,0,1,48,0,1,5,3,1,0,0,0
1,320,2417,1,1,32,1,1,2.1643836,0,1,1,1,0
1,5178,,1,1,31,1,1,3.9369862,0,2,0,0,0
1,3533,,1,1,30,1,1,3,0,1,0,0,0
1,4450,,0,1,38,0,1,4,0,1,0,0,0
1,3022,,1,1,35,1,1,3.7287672,2,1,0,0,0
1,4772,,0,1,28,1,1,3,1,1,0,0,0
1,2121,,1,1,51,0,1,2,0,1,0,0,0
1,1960,2591,1,1,28,0,1,1.7397261,2,1,1,1,0
1,2335,,1,1,43,0,1,3.4931507,0,1,0,0,0
1,3794,,1,1,39,0,1,5,0,2,0,0,0
1,3928,,0,1,24,0,1,8,0,1,0,0,0
1,1330,,1,1,27,0,1,1.4931507,0,2,0,0,0
1,2846,,1,1,29,0,1,8,0,1,0,0,0
1,760,,1,1,40,1,1,2.0821917,0,1,0,0,0
1,2553,,0,1,23,1,0,1.0027397,0,1,0,0,0
1,4568,,1,1,28,0,1,5,1,1,0,0,0
1,3128,,0,1,26,0,1,4,1,4,0,0,0
1,5457,,0,1,28,0,1,3,1,1,0,0,0
1,5574,,0,1,32,0,1,3.3287671,1,1,0,0,0
1,3856,,1,1,33,0,1,2.1643836,0,2,0,0,0
1,2834,1436,0,1,30,0,1,3,0,1,1,0,1
1,2250,46,1,1,20,0,1,3,0,2,1,1,0
1,446,3478,0,1,46,1,1,2.4931507,1,2,1,1,0
1,2000,1254,1,1,32,0,1,5,1,3,1,1,0
1,4198,,0,1,54,1,1,5,0,1,0,0,0
1,4676,,1,1,27,1,1,3.1780822,1,1,0,0,0
1,4736,,1,1,30,1,1,3,2,1,0,0,0
1,4611,,0,1,56,1,1,3,0,1,0,0,0
1,3273,,1,1,40,0,1,3.369863,1,5,0,0,0
1,535,,1,1,43,0,1,7,0,1,0,0,0
1,1369,,1,1,21,0,1,1.7726028,0,1,0,0,0
1,5165,,0,1,28,0,0,1.4931507,0,2,0,0,0
1,5535,,0,1,46,0,1,3,0,1,0,0,0
1,3679,,0,1,39,0,0,7,0,1,0,0,0
1,4416,,1,1,34,1,1,3,0,2,0,0,0
1,3714,,1,1,27,0,1,3,0,1,0,0,0
1,1754,,1,1,29,0,1,5,0,3,0,0,0
1,1657,,0,1,31,0,1,7,1,1,0,0,0
1,5446,,0,1,33,1,1,3.1534247,3,3,0,0,0
1,1680,,1,1,44,0,1,3,0,1,0,0,0
1,4640,,0,1,37,0,0,4.8438358,0,2,0,0,0
1,3756,,0,1,44,0,1,1.0027397,0,1,0,0,0
1,3498,,0,1,26,1,1,3,0,2,0,0,0
1,1960,,0,1,27,0,1,3,0,2,0,0,0
1,4002,,0,1,45,0,1,4.419178,0,2,0,0,0
1,3420,,1,1,36,1,1,3,1,1,0,0,0
1,4921,,0,1,49,1,1,4.3342466,0,2,0,0,0
1,4850,,0,1,46,0,0,1.4931507,0,2,0,0,0
1,6353,,1,1,31,0,1,1.4931507,0,2,0,0,0
1,4225,,1,1,52,1,1,7,0,1,0,0,0
1,2673,,1,1,21,0,1,5,0,1,0,0,0
1,644,,1,1,24,1,1,2.4931507,0,3,0,0,0
1,4589,,0,1,24,0,1,7,0,1,0,0,0
1,5085,,0,1,25,0,1,3,0,1,0,0,0
1,1993,,1,1,54,0,1,2,0,1,0,0,0
1,2324,,1,1,27,1,1,2.4821918,0,2,0,0,0
1,3265,101,1,1,39,1,1,5,3,3,1,0,1
1,3824,,1,1,26,0,1,5,0,1,0,0,0
0,-84,,0,1,21,1,1,3.3287671,0,3,0,0,0
1,1711,,1,1,61,0,1,5,0,1,0,0,0
1,2787,1122,0,1,30,1,1,2,0,1,1,1,0
1,1490,,0,1,48,0,1,1.7479452,0,1,0,0,0
1,3472,,1,1,43,0,1,2,0,1,0,0,0
1,2287,,1,1,25,0,1,6,1,1,0,0,0
1,4239,,1,1,30,1,1,2.4931507,0,1,0,0,0
1,5506,,1,1,59,0,1,5,0,1,0,0,0
1,1706,,0,1,24,0,1,5.419178,0,1,0,0,0
1,4931,,1,1,42,1,1,5,1,2,0,0,0
1,2827,256,0,1,32,0,1,1.4931507,0,1,1,0,1
1,4431,,1,1,30,1,1,4,0,1,0,0,0
1,986,,0,1,51,0,1,5.0383563,0,1,0,0,0
1,2888,,1,1,46,1,1,7,1,1,0,0,0
1,1560,,0,1,30,0,1,8.3287668,0,1,0,0,0
1,93,,1,1,22,1,1,3,0,2,0,0,0
1,3667,,1,1,27,1,1,2.1643836,0,1,0,0,0
1,1517,,1,1,24,0,1,5,0,2,0,0,0
1,5479,,0,1,40,0,1,2,0,2,0,0,0
1,5457,,1,1,31,0,0,3.6356165,1,2,0,0,0
1,4381,,0,1,22,0,0,1.0821918,0,2,0,0,0
1,2180,402,1,1,32,0,1,3,1,1,1,0,1
1,1695,,0,1,23,0,1,3,0,1,0,0,0
1,2037,,1,1,45,1,1,15,1,2,0,0,0
1,5530,,0,1,35,1,1,1.0027397,0,1,0,0,0
1,3652,,1,1,52,0,1,1.0027397,0,1,0,0,0
1,4431,702,0,1,52,0,1,3,0,5,1,1,0
1,1961,,0,1,43,0,1,15,1,4,0,0,0
1,2512,,1,1,27,0,1,3,0,1,0,0,0
1,1389,,0,1,42,0,0,7,0,1,0,0,0
1,3965,,1,1,36,1,1,6,0,2,0,0,0
1,5137,,0,1,38,1,0,1.0027397,0,1,0,0,0
1,2729,,1,1,30,1,1,5,0,2,0,0,0
1,3009,,0,1,24,0,1,1.2465754,0,1,0,0,0
1,4165,,1,1,25,1,1,2,0,1,0,0,0
1,1075,,1,1,39,0,1,2,0,1,0,0,0
1,6588,,0,1,36,0,1,1.4931507,0,2,0,0,0
1,2624,,1,1,26,0,1,3,0,1,0,0,0
1,936,,1,1,34,1,1,3,0,1,0,0,0
1,3736,,0,1,28,0,1,1.0027397,0,2,0,0,0
1,2700,,0,1,51,0,1,2.4931507,0,1,0,0,0
1,5298,,1,1,35,0,1,3,0,1,0,0,0
1,5009,,0,1,21,0,1,2,0,1,0,0,0
1,4527,,0,1,41,0,1,4,0,4,0,0,0
1,3682,,0,1,29,1,1,4,1,2,0,0,0
1,1827,103,1,1,30,1,1,4.9315066,3,1,1,0,1
1,1516,,1,1,34,0,1,15,0,1,0,0,0
1,1196,,1,1,24,1,1,3,0,2,0,0,0
1,4934,,1,1,36,1,1,4,0,2,0,0,0
1,5160,,0,1,27,0,0,1.4684931,0,2,0,0,0
0,-226,,0,1,38,0,1,3.3287671,1,1,0,0,0
0,-262,,1,1,35,0,1,3,0,1,0,0,0
1,2737,,1,1,29,1,1,7,0,1,0,0,0
1,5354,,0,1,18,1,1,3.6027398,0,1,0,0,0
1,6179,,0,1,21,1,1,3,0,1,0,0,0
1,5459,,0,1,50,0,1,4.3589039,6,2,0,0,0
1,2895,,0,1,34,0,1,3,0,2,0,0,0
1,3729,,0,1,34,1,1,5,1,3,0,0,0
1,4114,,0,1,35,0,1,2,0,1,0,0,0
1,2112,1360,1,1,35,1,1,3,0,2,1,1,0
1,4915,,0,1,50,0,1,3.1972604,1,2,0,0,0
1,4252,,0,1,32,0,1,2,0,1,0,0,0
1,4269,,1,1,29,1,1,3.9616439,2,2,0,0,0
1,4325,,1,1,43,0,1,3.3095891,0,2,0,0,0
1,6691,,0,1,44,0,1,10,0,4,0,0,0
1,2946,,1,1,45,0,0,4,0,1,0,0,0
1,237,614,0,1,33,0,1,2.920548,0,3,1,0,1
1,2817,,1,1,36,1,1,5,0,2,0,0,0
1,2170,896,1,1,31,0,1,3,0,2,1,1,0
1,1314,,0,1,23,0,1,4,0,1,0,0,0
1,4008,,0,1,29,0,1,1.4931507,1,3,0,0,0
0,-34,,1,1,32,1,1,4,0,1,0,0,0
1,3875,,1,1,55,0,1,3,0,1,0,0,0
1,5037,,0,1,41,0,0,3,0,1,0,0,0
1,4751,,0,1,28,0,1,1.8273972,0,1,0,0,0
